"1582415","turmas-graduacao","2018.2","AAC0500","INTRODUCAO A EAD","60","3N12 5N34","2018","0"
"1582415","turmas-graduacao","2018.2","AAM0472","TECNOLOGIAS DIGITAIS EM ESPACOS ESCOLARES (1206162)","60","4N34 6N12","2018","0"
"1582415","turmas-graduacao","2018.1","AAC0500","INTRODUCAO A EAD","60","3N12 5N34","2018","1"
"1582415","turmas-graduacao","2018.1","AAM0472","TECNOLOGIAS DIGITAIS EM ESPACOS ESCOLARES (1206162)","60","4N34 6N12","2018","1"
"1582415","turmas-graduacao","2017.2","AAC0500","INTRODUCAO A EAD","60","3N12 5N34","2017","0"
"1582415","turmas-graduacao","2017.2","AAM0472","TECNOLOGIAS DIGITAIS EM ESPACOS ESCOLARES (1206162)","60","4N34 6N12","2017","0"
"1582415","turmas-graduacao","2017.1","AAC0500","INTRODUCAO A EAD","60","45N34","2017","1"
"1582415","turmas-graduacao","2017.1","AAM0472","TECNOLOGIAS DIGITAIS EM ESPACOS ESCOLARES (1206162)","60","4N12 6N34","2017","1"
"1582415","turmas-graduacao","2016.2","AAC0500","INTRODUCAO A EAD","60","45N34","2016","0"
"1582415","turmas-graduacao","2016.2","AAM0710","PRATICA DE ENSINO III: OBJETOS DIGITAIS DE EDUCACAO EM COMPUTACAO","90","7M12  3N34 5N12","2016","0"
"1582415","turmas-graduacao","2016.1","AAC0500","INTRODUCAO A EAD","60","4N34 5N12","2016","1"
"1582415","turmas-graduacao","2016.1","AAM0472","TECNOLOGIAS DIGITAIS EM ESPACOS ESCOLARES (1206162)","60","46N12","2016","1"
"1582415","turmas-graduacao","2015.2","AAC0500","INTRODUCAO A EAD","60","4N34 5N12","2015","0"
"1582415","turmas-graduacao","2015.2","AAM0472","TECNOLOGIAS DIGITAIS EM ESPACOS ESCOLARES (1206162)","60","5N34 6N12","2015","0"
"1582415","turmas-graduacao","2015.1","AAC0500","INTRODUCAO A EAD","60","3N34 5N12","2015","1"
"1582415","turmas-graduacao","2015.1","AAM0472","TECNOLOGIAS DIGITAIS EM ESPACOS ESCOLARES (1206162)","60","25N34","2015","1"
"1582415","turmas-graduacao","2014.2","AAC0500","INTRODUCAO A EAD","60","3N34 5N12","2014","0"
"1582415","turmas-graduacao","2014.2","AAM0678","PRATICA DE ENSINO II: POLITICAS, ESTRUTURA E GESTAO DE EDUCACAO BASICA","60","36N12","2014","0"
"1582415","turmas-graduacao","2014.2","AAM0472","TECNOLOGIAS DIGITAIS EM ESPACOS ESCOLARES (1206162)","60","25N34","2014","0"
"1582415","turmas-graduacao","2014.1","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60","45N34","2014","1"
"1582415","turmas-graduacao","2014.1","AAC0500","INTRODUCAO A EAD","60","3N34 5N12","2014","1"
"1582415","turmas-graduacao","2014.1","AAM0678","PRATICA DE ENSINO II: POLITICAS, ESTRUTURA E GESTAO DE EDUCACAO BASICA","60","36N12","2014","1"
"1582415","turmas-graduacao","2014.1","AAM0472","TECNOLOGIAS DIGITAIS EM ESPACOS ESCOLARES (1206162)","60","25N34","2014","1"
"1582415","turmas-pos","2018.1","CTI0002","SEMINARIOS DE PESQUISA","60","4T12345 (19/02/2018 - 22/06/2018)","2018","1"
"1582415","turmas-pos","2017.2","CTI0003","COGNICAO, TECNOLOGIAS E INSTITUICOES: ABORDAGENS INTERDISCIPLINARES","60","5M2345 (07/08/2017 - 09/12/2017)","2017","0"
"1582415","turmas-pos","2017.1","CTI0002","SEMINARIOS DE PESQUISA","60","4M2345 (13/03/2017 - 15/07/2017)","2017","1"
"1582415","turmas-pos","2016.2","CTI0008","REDES SOCIOTECNICAS E INTERATIVIDADE DIGITAL","45","3M234 (01/08/2016 - 03/12/2016); 3M234 (04/12/2016 - 30/12/2016)","2016","0"
"1714053","turmas-graduacao","2018.2","AAS0008","ETICA E LEGISLACAO (1200047)","30","2N34","2018","0"
"1714053","turmas-graduacao","2018.2","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60","3M23 5M45","2018","0"
"1714053","turmas-graduacao","2018.2","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60","3N12 5N34","2018","0"
"1714053","turmas-graduacao","2018.1","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60","3M23 5M45","2018","1"
"1714053","turmas-graduacao","2018.1","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60","3N12 5N34","2018","1"
"1714053","turmas-graduacao","2017.2","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60","3M23 5M45","2017","0"
"1714053","turmas-graduacao","2017.2","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60","3N12 5N34","2017","0"
"1714053","turmas-graduacao","2017.1","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60","3M23 5M45","2017","1"
"1714053","turmas-graduacao","2017.1","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60","3N12 5N34","2017","1"
"1714053","turmas-graduacao","2016.2","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60","35M23","2016","0"
"1714053","turmas-graduacao","2016.2","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60","3N12 5N34","2016","0"
"1714053","turmas-graduacao","2015.1","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60","35M23","2015","1"
"1714053","turmas-graduacao","2015.1","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60","3N12 5N34","2015","1"
"1714053","turmas-graduacao","2014.2","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60","35M23","2014","0"
"1714053","turmas-graduacao","2014.1","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60","35N12","2014","1"
"1714053","turmas-graduacao","2014.1","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60","35M23","2014","1"
"1714053","turmas-graduacao","2013.2","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60","35M23","2013","0"
"1714053","turmas-graduacao","2013.2","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60","3N12 5N34","2013","0"
"1714053","turmas-graduacao","2013.1","AAS0008","ETICA E LEGISLACAO (1200047)","30","2N34","2013","1"
"1714053","turmas-graduacao","2013.1","AAS0008","ETICA E LEGISLACAO (1200047)","30","2T45","2013","1"
"1714053","turmas-graduacao","2013.1","AAS0008","ETICA E LEGISLACAO (1200047)","30","2N34","2013","1"
"1714053","turmas-graduacao","2013.1","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60","35M23","2013","1"
"1714053","turmas-graduacao","2013.1","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60","3N12 5N34","2013","1"
"1714053","turmas-graduacao","2012.2","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60","3M23 5M45","2012","0"
"1714053","turmas-graduacao","2012.2","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60","3N12 5N34","2012","0"
"1714053","turmas-graduacao","2012.1","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60","3M23 5M45","2012","1"
"1714053","turmas-graduacao","2012.1","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60","3N12 5N34","2012","1"
"1714053","turmas-graduacao","2011.2","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60","3T23 5T45 (08/08/2011 - 09/12/2011)","2011","0"
"1714053","turmas-graduacao","2011.2","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60","3N12 5N34 (08/08/2011 - 09/12/2011)","2011","0"
"1714053","turmas-graduacao","2011.1","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60","3M45 5M23","2011","1"
"1714053","turmas-graduacao","2011.1","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60","3M23 5M45","2011","1"
"1714053","turmas-graduacao","2011.1","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60","2N12 4N34","2011","1"
"1714053","turmas-graduacao","2010.3","AAS0549","HISTORIA E EDUCACAO","60","6T12 7T23","2010","3"
"1714053","turmas-graduacao","2010.2","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60","24T12","2010","0"
"1714053","turmas-graduacao","2010.2","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60","24T34","2010","0"
"1714053","turmas-graduacao","2010.2","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60","24N12","2010","0"
"1714053","turmas-graduacao","2010.2","AAS0547","HISTORIA E EDUCACAO","60","67T45 (02/07/2010 - 18/09/2010)","2010","0"
"1714053","turmas-graduacao","2010.1","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60","24T23","2010","1"
"1714053","turmas-graduacao","2010.1","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60","24N12","2010","1"
"1714053","turmas-graduacao","2010.1","AAS0457","FILOSOFIA E EDUCACAO (1206067)","60","7M34  6T34 (15/03/2010 - 16/07/2010)","2010","1"
"1714053","turmas-pos","2015.2","LAT0327","A ESCRAVIDAO NA HISTORIA DA HUMANIDADE","16","7M12345  7T12345","2015","0"
"1714053","turmas-pos","2014.2","LAT0161","ESCRAVIDAO NA HISTORIA DA HUMANIDADE","30","2M45","2014","0"
"1714053","turmas-pos","2011.1","LAT0022","METODOLOGIA DA PESQUISA CIENTIFICA","40","7M12345  7T12345  26N1234","2011","1"
"2355199","turmas-graduacao","2018.2","CMA1447","ANTROPOLOGIA E EDUCACAO","60","3N12 6N34","2018","0"
"2355199","turmas-graduacao","2018.2","CMA1459","EDUCACAO POPULAR E PEDAGOGIA SOCIAL NO BRASIL","60","7M45  5N34","2018","0"
"2355199","turmas-graduacao","2018.1","CMA1439","FUNDAMENTOS PSICOLOGICOS DA EDUCACAO","60","3N12 5N34","2018","1"
"2355199","turmas-graduacao","2018.1","AAM0710","PRATICA DE ENSINO III: OBJETOS DIGITAIS DE EDUCACAO EM COMPUTACAO","90","7M12  3N34 5N12","2018","1"
"2355199","turmas-graduacao","2018.1","CMA1444","SEMINARIO DE PESQUISA E EXTENSAO I","30","7M45","2018","1"
"2355199","turmas-graduacao","2017.2","CMA1447","ANTROPOLOGIA E EDUCACAO","60","3N12 5N34","2017","0"
"2355199","turmas-graduacao","2017.2","AAM0710","PRATICA DE ENSINO III: OBJETOS DIGITAIS DE EDUCACAO EM COMPUTACAO","90","7M12  3N34 5N12","2017","0"
"2355199","turmas-graduacao","2017.1","CMA1442","FUNDAMENTOS TEORICO-METODOLOGICOS DA CONCEPCAO FREIREANA DE EDUCACAO","30","6N12","2017","1"
"2355199","turmas-graduacao","2017.1","AAM0710","PRATICA DE ENSINO III: OBJETOS DIGITAIS DE EDUCACAO EM COMPUTACAO","90","7M12  3N34 5N12","2017","1"
"2355199","turmas-graduacao","2016.2","AAM0750","PRATICA DE ENSINO V: ENSINO-APRENDIZAGEM DE COMPUTACAO","90","7M12  56N34","2016","0"
"2355199","turmas-graduacao","2016.2","AAM0472","TECNOLOGIAS DIGITAIS EM ESPACOS ESCOLARES (1206162)","60","46N12","2016","0"
"1240255","turmas-graduacao","2018.2","AAS0050","ANALISE E EXPRESSAO TEXTUAL (1200536)","60","3M23 5M45","2018","0"
"1240255","turmas-graduacao","2018.2","CMA1461","LINGUAGEM, ALFABETIZACAO E LETRAMENTO","60","3N34 6N12","2018","0"
"1240255","turmas-graduacao","2018.2","CMA1451","SEMINARIO DE PESQUISA E EXTENSAO II","30","7M45","2018","0"
"1240255","turmas-graduacao","2018.1","AAS0050","ANALISE E EXPRESSAO TEXTUAL (1200536)","60","3T23 5T45","2018","1"
"1240255","turmas-graduacao","2018.1","CMA1441","LEITURA E PRODUCAO DE TEXTOS","60","3N34 5N12","2018","1"
"1240255","turmas-graduacao","2018.1","CMA1443","METODOLOGIA DA PESQUISA EM EDUCACAO","60","7M23  6N34","2018","1"
"1240255","turmas-graduacao","2018.1","CMA1444","SEMINARIO DE PESQUISA E EXTENSAO I","30","7M45","2018","1"
"1240255","turmas-graduacao","2017.2","AAS0050","ANALISE E EXPRESSAO TEXTUAL (1200536)","60","3M23 5M45","2017","0"
"1240255","turmas-graduacao","2017.2","AAS0050","ANALISE E EXPRESSAO TEXTUAL (1200536)","60","3T23 5T45","2017","0"
"1621261","turmas-graduacao","2018.2","AAM0752","CURRICULO NA EDUCACAO BASICA","60","35N12","2018","0"
"1621261","turmas-graduacao","2018.2","CMA1461","LINGUAGEM, ALFABETIZACAO E LETRAMENTO","60","3N34 6N12","2018","0"
"1621261","turmas-graduacao","2018.2","CMA1450","PRATICAS PEDAGOGICAS INTEGRATIVAS I","45","7M3  5N34","2018","0"
"1621261","turmas-graduacao","2018.1","CMA1454","EDUCACAO INFANTIL","60","7M23  5N12","2018","1"
"1621261","turmas-graduacao","2018.1","CMA1457","PRATICAS PEDAGOGICAS INTEGRATIVAS II","60","7M45  6N12","2018","1"
"1621261","turmas-graduacao","2017.2","AAM0752","CURRICULO NA EDUCACAO BASICA","60","46T45","2017","0"
"1621261","turmas-graduacao","2017.2","AAM0715","PRATICA DE ENSINO I: EDUCACAO EM COMPUTACAO","75","7M3  4N34 6N12","2017","0"
"1621261","turmas-graduacao","2017.2","CMA1451","SEMINARIO DE PESQUISA E EXTENSAO II","30","7M34","2017","0"
"1621261","turmas-graduacao","2017.1","CMA1439","FUNDAMENTOS PSICOLOGICOS DA EDUCACAO","60","35N34","2017","1"
"1621261","turmas-graduacao","2017.1","AAM0715","PRATICA DE ENSINO I: EDUCACAO EM COMPUTACAO","75","7M1  36N12","2017","1"
"1621261","turmas-graduacao","2017.1","CMA1444","SEMINARIO DE PESQUISA E EXTENSAO I","30","7M23","2017","1"
"1621261","turmas-graduacao","2016.2","AAM0715","PRATICA DE ENSINO I: EDUCACAO EM COMPUTACAO","75","7M1  36N12","2016","0"
"1621261","turmas-graduacao","2016.2","AAS0464","PSICOLOGIA E EDUCACAO (1206112)","60","4N12 6N34","2016","0"
"2397390","turmas-graduacao","2018.1","CMA1453","ORGANIZACAO, ESTRUTURA E FUNCIONAMENTO DA EDUCACAO","60","3N12 6N34","2018","1"
"2397390","turmas-graduacao","2018.1","AAM0678","PRATICA DE ENSINO II: POLITICAS, ESTRUTURA E GESTAO DE EDUCACAO BASICA","60","46N12","2018","1"
"2397390","turmas-graduacao","2017.2","AAM0678","PRATICA DE ENSINO II: POLITICAS, ESTRUTURA E GESTAO DE EDUCACAO BASICA","60","4N12 6N34","2017","0"
"2397390","turmas-graduacao","2017.2","CMA1450","PRATICAS PEDAGOGICAS INTEGRATIVAS I","45","7M2  6N12","2017","0"
"2397390","turmas-graduacao","2017.2","CMA1451","SEMINARIO DE PESQUISA E EXTENSAO II","30","7M34","2017","0"
"2397390","turmas-graduacao","2017.1","AAM0678","PRATICA DE ENSINO II: POLITICAS, ESTRUTURA E GESTAO DE EDUCACAO BASICA","60","3N12 6N34","2017","1"
"2397390","turmas-graduacao","2017.1","AAM0750","PRATICA DE ENSINO V: ENSINO-APRENDIZAGEM DE COMPUTACAO","90","7M12  5N34 6N12","2017","1"
"2397390","turmas-graduacao","2017.1","CMA1444","SEMINARIO DE PESQUISA E EXTENSAO I","30","7M23","2017","1"
"2128227","turmas-graduacao","2018.2","AAS0050","ANALISE E EXPRESSAO TEXTUAL (1200536)","60","3T23 5T45","2018","0"
"2128227","turmas-graduacao","2018.2","CMA1446","HISTORIA DA EDUCACAO BRASILEIRA","60","3N34 5N12","2018","0"
"2128227","turmas-graduacao","2018.1","AAS0050","ANALISE E EXPRESSAO TEXTUAL (1200536)","60","3M23 5M45","2018","1"
"2128227","turmas-graduacao","2018.1","CMA1440","HISTORIA DA EDUCACAO","60","24N34","2018","1"
"2128227","turmas-graduacao","2018.1","AAS0547","HISTORIA E EDUCACAO","60","56N34","2018","1"
"2128227","turmas-graduacao","2018.1","CMA1444","SEMINARIO DE PESQUISA E EXTENSAO I","30","7M45","2018","1"
"2128227","turmas-graduacao","2017.2","AAS0050","ANALISE E EXPRESSAO TEXTUAL (1200536)","60","3T23 5T45","2017","0"
"2128227","turmas-graduacao","2017.2","CMA1446","HISTORIA DA EDUCACAO BRASILEIRA","60","3N34 5N12","2017","0"
"2128227","turmas-graduacao","2017.1","AAS0050","ANALISE E EXPRESSAO TEXTUAL (1200536)","60","3M23 5M45","2017","1"
"2128227","turmas-graduacao","2017.1","AAS0050","ANALISE E EXPRESSAO TEXTUAL (1200536)","60","3T23 5T45","2017","1"
"2128227","turmas-graduacao","2017.1","CMA1441","LEITURA E PRODUCAO DE TEXTOS","60","35N12","2017","1"
"2128227","turmas-graduacao","2016.2","AAS0050","ANALISE E EXPRESSAO TEXTUAL (1200536)","60","4T45 6T23","2016","0"
"2128227","turmas-graduacao","2016.2","AAS0050","ANALISE E EXPRESSAO TEXTUAL (1200536)","60","4T23 6T45","2016","0"
"2128227","turmas-graduacao","2016.1","AAS0050","ANALISE E EXPRESSAO TEXTUAL (1200536)","60","4T45 6T23","2016","1"
"2128227","turmas-graduacao","2016.1","AAS0050","ANALISE E EXPRESSAO TEXTUAL (1200536)","60","4T23 6T45","2016","1"
"2128227","turmas-graduacao","2016.1","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60","3N12 5N34","2016","1"
"2128227","turmas-graduacao","2015.2","AAS0050","ANALISE E EXPRESSAO TEXTUAL (1200536)","60","4T23 6T45","2015","0"
"2128227","turmas-graduacao","2015.2","AAS0050","ANALISE E EXPRESSAO TEXTUAL (1200536)","60","4T45 6T23","2015","0"
"2128227","turmas-graduacao","2015.1","AAS0050","ANALISE E EXPRESSAO TEXTUAL (1200536)","60","4T23 6T45","2015","1"
"2128227","turmas-graduacao","2015.1","AAS0050","ANALISE E EXPRESSAO TEXTUAL (1200536)","60","4T45 6T23","2015","1"
"2128227","turmas-graduacao","2015.1","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60","4N34 6N12","2015","1"
"2128227","turmas-graduacao","2014.2","AAS0050","ANALISE E EXPRESSAO TEXTUAL (1200536)","60","4T23 6T45","2014","0"
"2128227","turmas-graduacao","2014.2","AAS0050","ANALISE E EXPRESSAO TEXTUAL (1200536)","60","4T45 6T23","2014","0"
"2128227","turmas-graduacao","2014.2","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60","4N34 6N12","2014","0"
"2128227","turmas-graduacao","2014.1","AAS0050","ANALISE E EXPRESSAO TEXTUAL (1200536)","60","4T23 6T45","2014","1"
"2128227","turmas-graduacao","2014.1","AAS0050","ANALISE E EXPRESSAO TEXTUAL (1200536)","60","4T45 6T23","2014","1"
"1714245","turmas-graduacao","2018.2","AAS0008","ETICA E LEGISLACAO (1200047)","30","2T45","2018","0"
"1714245","turmas-graduacao","2018.2","AAS0008","ETICA E LEGISLACAO (1200047)","30","3N12","2018","0"
"1714245","turmas-graduacao","2018.2","AAS0457","FILOSOFIA E EDUCACAO (1206067)","60","2N12 5N34","2018","0"
"1714245","turmas-graduacao","2018.2","CMA1449","FUNDAMENTOS HISTORICOS E MATERIAIS DA PRODUCAO DA EXISTENCIA DOS HOMENS E MULHERES DO SEMIARIDO BRASILEIRO","30","2N34","2018","0"
"1714245","turmas-graduacao","2018.1","AAS0008","ETICA E LEGISLACAO (1200047)","30","2T45","2018","1"
"1714245","turmas-graduacao","2018.1","AAS0008","ETICA E LEGISLACAO (1200047)","30","3N12","2018","1"
"1714245","turmas-graduacao","2018.1","AAS0008","ETICA E LEGISLACAO (1200047)","30","2N34","2018","1"
"1714245","turmas-graduacao","2018.1","CMA1442","FUNDAMENTOS TEORICO-METODOLOGICOS DA CONCEPCAO FREIREANA DE EDUCACAO","30","2N12","2018","1"
"1714245","turmas-graduacao","2018.1","CMA1444","SEMINARIO DE PESQUISA E EXTENSAO I","30","7M45","2018","1"
"1714245","turmas-graduacao","2017.2","AAS0008","ETICA E LEGISLACAO (1200047)","30","2T45","2017","0"
"1714245","turmas-graduacao","2017.2","AAS0008","ETICA E LEGISLACAO (1200047)","30","2N34","2017","0"
"1714245","turmas-graduacao","2017.2","AAS0457","FILOSOFIA E EDUCACAO (1206067)","60","2N12 5N34","2017","0"
"1714245","turmas-graduacao","2017.1","AAM0754","EDUCACAO DE JOVENS E ADULTOS NO BRASIL","60","3T1234","2017","1"
"1714245","turmas-graduacao","2017.1","AAS0008","ETICA E LEGISLACAO (1200047)","30","2T45","2017","1"
"1714245","turmas-graduacao","2017.1","AAS0008","ETICA E LEGISLACAO (1200047)","30","2N34","2017","1"
"1714245","turmas-graduacao","2017.1","AAS0457","FILOSOFIA E EDUCACAO (1206067)","60","2N12 4N34","2017","1"
"1714245","turmas-graduacao","2016.2","AAS0008","ETICA E LEGISLACAO (1200047)","30","2T45","2016","0"
"1714245","turmas-graduacao","2016.2","AAS0008","ETICA E LEGISLACAO (1200047)","30","2N34","2016","0"
"1714245","turmas-graduacao","2016.2","AAS0457","FILOSOFIA E EDUCACAO (1206067)","60","2N12 4N34","2016","0"
"1714245","turmas-graduacao","2016.1","AAS0008","ETICA E LEGISLACAO (1200047)","30","2T45","2016","1"
"1714245","turmas-graduacao","2016.1","AAS0008","ETICA E LEGISLACAO (1200047)","30","2N34","2016","1"
"1714245","turmas-graduacao","2016.1","AAS0457","FILOSOFIA E EDUCACAO (1206067)","60","2N12 4N34","2016","1"
"1714245","turmas-graduacao","2015.2","AAS0008","ETICA E LEGISLACAO (1200047)","30","2N34","2015","0"
"1714245","turmas-graduacao","2015.2","AAS0008","ETICA E LEGISLACAO (1200047)","30","2T45","2015","0"
"1714245","turmas-graduacao","2015.2","AAS0012","FILOSOFIA DA CIENCIA  E MET. CIENTIFICA (1200171)","60","3N12 5N34","2015","0"
